id,observed_on,user_id,place_guess,latitude,longitude,positional_accuracy,scientific_name_sub,common_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_subspecies_name,scientific_name
192597575,2023-11-29,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8156444006,-68.3128727118,15.0,Calidris fuscicollis,Playerito rabadilla blanca,3866,Charadriiformes,Scolopacidae,Calidris,,Calidris fuscicollis
192597576,2023-11-29,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.816867291,-68.3149681228,15.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
192597577,2023-11-29,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.81699711,-68.3183906215,15.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
192597579,2023-11-29,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8167312897,-68.3185408252,15.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
192635894,2023-11-29,546424,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8489034013,-68.382599335,253.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
192635950,2023-11-29,546424,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8441989784,-68.3802791277,488.0,Elaenia albiceps,Fiofío silbón,16686,Passeriformes,Tyrannidae,Elaenia,,Elaenia albiceps
192656045,2023-11-30,546424,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8458332649,-68.3816713141,31.0,Spinus barbatus,Cabecitanegra austral,145321,Passeriformes,Fringillidae,Spinus,,Spinus barbatus
192676242,2023-11-30,2157675,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8338424226,-68.5637797914,31.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
192676244,2023-11-30,2157675,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8504082766,-68.5821137881,61.0,Enicognathus ferrugineus,Cachaña,19262,Psittaciformes,Psittacidae,Enicognathus,,Enicognathus ferrugineus
192676248,2023-11-30,2157675,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8538267583,-68.5863913665,31.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
192676249,2023-11-30,2157675,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8552484275,-68.5811367623,31.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
192676250,2023-11-30,2157675,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8552603437,-68.5758867497,31.0,Muscisaxicola maclovianus,Dormilona cara negra,16156,Passeriformes,Tyrannidae,Muscisaxicola,,Muscisaxicola maclovianus
192677073,2023-11-30,2157675,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8544305399,-68.5784233502,31.0,Theristicus melanopis,Bandurria austral,980018,Pelecaniformes,Threskiornithidae,Theristicus,,Theristicus melanopis
192916705,2023-11-30,1876268,Argentina,-54.84558354,-68.37661232,7.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
192937700,2013-03-09,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7172981446,-68.200323795,1481.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
192937701,2013-03-09,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7172981446,-68.200323795,1481.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
192937704,2013-03-09,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7172981446,-68.200323795,1481.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
192937705,2013-03-09,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.707216029,-68.2214230404,1327.0,Muscisaxicola maclovianus,Dormilona cara negra,16156,Passeriformes,Tyrannidae,Muscisaxicola,,Muscisaxicola maclovianus
192937707,2013-03-09,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.707216029,-68.2214230404,1327.0,Muscisaxicola maclovianus,Dormilona cara negra,16156,Passeriformes,Tyrannidae,Muscisaxicola,,Muscisaxicola maclovianus
192937708,2013-03-09,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.707216029,-68.2214230404,1327.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
192937709,2013-03-09,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.707216029,-68.2214230404,1327.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
192937712,2013-03-09,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.707216029,-68.2214230404,1327.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
192937714,2013-03-09,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7026763154,-68.2372348609,2011.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
192937716,2013-03-12,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.6473944024,-68.2485522586,575.0,Aphrastura spinicauda,Rayadito,11766,Passeriformes,Furnariidae,Aphrastura,,Aphrastura spinicauda
192937717,2013-03-13,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.6664718176,-68.2033125416,995.0,Troglodytes musculus,Ratona,1578442,Passeriformes,Troglodytidae,Troglodytes,,Troglodytes musculus
192937722,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
192937723,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
192937725,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
192937728,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
192937729,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
192937730,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
192937731,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
192937732,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
192937733,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Caracara plancus plancus,Carancho,1290156,Falconiformes,Falconidae,Caracara,Caracara plancus plancus,Caracara plancus
192937734,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
192937741,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
192937747,2013-03-14,1476120,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8134661727,-68.208020246,1235.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
192937748,2013-03-14,1476120,"Ushuaia, AR-TF, AR",-54.7993300222,-68.2763145971,374.0,Nannopterum brasilianum,Biguá,1289601,Suliformes,Phalacrocoracidae,Nannopterum,,Nannopterum brasilianum
192975005,2023-11-30,5467084,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.8481396847,-68.4918743442,11.0,Theristicus melanopis,Bandurria austral,980018,Pelecaniformes,Threskiornithidae,Theristicus,,Theristicus melanopis
192977038,2023-11-30,5467084,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.8554481534,-68.5751594318,4.0,Anairetes parulus,Cachudito pico negro,16433,Passeriformes,Tyrannidae,Anairetes,,Anairetes parulus
192977061,2023-11-30,5467084,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.8552411276,-68.5767594802,4.0,Enicognathus ferrugineus,Cachaña,19262,Psittaciformes,Psittacidae,Enicognathus,,Enicognathus ferrugineus
192977206,2023-12-01,5467084,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8215404,-68.332441,2200.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
192977337,2023-12-01,5467084,"Ushuaia, Tierra del Fuego Province, Argentina",-54.7952225,-68.238289,2400.0,Cistothorus platensis,Ratona aperdizada,7596,Passeriformes,Troglodytidae,Cistothorus,,Cistothorus platensis
192978097,2023-12-03,5467084,"Ushuaia, AR-TF, AR",-54.8719640607,-67.5691433366,8.0,Haematopus ater,Ostrero negro,4852,Charadriiformes,Haematopodidae,Haematopus,,Haematopus ater
192978169,2023-12-03,5467084,"Ushuaia, AR-TF, AR",-54.8718313913,-67.5692388223,4.0,Haematopus leucopodus,Ostrero austral,4850,Charadriiformes,Haematopodidae,Haematopus,,Haematopus leucopodus
192978220,2023-12-03,5467084,"Ushuaia, AR-TF, AR",-54.871671047,-67.5693079934,4.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
192978252,2023-12-03,5467084,"Ushuaia, AR-TF, AR",-54.8715863758,-67.5692569006,3.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
192978264,2023-12-03,5467084,"Ushuaia, AR-TF, AR",-54.8715863758,-67.5692569006,3.0,Lessonia rufa,Sobrepuesto austral,17310,Passeriformes,Tyrannidae,Lessonia,,Lessonia rufa
192978914,2023-11-30,5467084,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.8554352384,-68.5751349129,8.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
192978961,2023-12-01,5467084,"Ushuaia, Tierra del Fuego Province, Argentina",-54.7952225,-68.238289,2400.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
193024515,2023-12-03,1876268,"Ushuaia, AR-TF, AR",-54.70320611,-68.049091,7.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
193024786,2023-12-03,1876268,"Ushuaia, AR-TF, AR",-54.695594,-68.05866641,7.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
193025163,2023-12-03,1876268,"Ushuaia, AR-TF, AR",-54.68461418,-68.05769149,5.0,Theristicus melanopis,Bandurria austral,980018,Pelecaniformes,Threskiornithidae,Theristicus,,Theristicus melanopis
193041667,2023-12-04,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.79679362,-68.23576555,7.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
193217970,2023-12-06,3574550,"Ushuaia, Tierra del Fuego, Argentina",-54.8348149774,-68.3457843214,160.0,Calidris fuscicollis,Playerito rabadilla blanca,3866,Charadriiformes,Scolopacidae,Calidris,,Calidris fuscicollis
193218034,2023-12-06,3574550,Argentina,-54.83447049,-68.3434762806,132.0,Lessonia rufa,Sobrepuesto austral,17310,Passeriformes,Tyrannidae,Lessonia,,Lessonia rufa
193269581,2014-01-09,7593463,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8054740164,-68.2974579359,500.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
193323722,2014-01-09,7593463,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8056874136,-68.2951372427,200.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
193353398,2023-12-07,5282735,"Isla Grande de Tierra del Fuego, Tierra del Fuego, AR",-54.8380280358,-68.3585437785,22.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
193391211,2023-12-08,1657164,"Isla Grande de Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.8388366667,-68.3123466667,4.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
193435362,2023-12-08,6974441,"Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.80703,-68.30092,22.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
193474275,2023-12-09,1657164,"Isla Grande de Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.7876466667,-68.2387383333,5.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
193474304,2023-12-09,1657164,"Isla Grande de Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.8386633333,-68.312395,4.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
193549036,2023-12-09,427956,"Ushuaia, Tierra del Fuego Province, Argentina",-54.7987938769,-68.2764484438,56.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
193549041,2023-12-09,427956,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7990639126,-68.2776418243,37.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
193549045,2023-12-09,427956,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8050168638,-68.2892231349,39.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
193549048,2023-12-09,427956,"Ushuaia, AR-TF, AR",-54.7976334361,-68.2667908114,62.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
193554079,2023-12-08,1876268,"Rió Grande, AR-TF, AR",-54.25245941,-66.80127537,4.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
193627763,2023-12-07,3574550,"Ushuaia, Tierra del Fuego, Argentina",-54.827250254,-68.3557339758,90.0,Elaenia albiceps,Fiofío silbón,16686,Passeriformes,Tyrannidae,Elaenia,,Elaenia albiceps
193628740,2023-12-08,3574550,Argentina,-54.8543254646,-68.5738227144,474.0,Haematopus ater,Ostrero negro,4852,Charadriiformes,Haematopodidae,Haematopus,,Haematopus ater
193629282,2023-08-29,3574550,"Ushuaia, Tierra del Fuego, Argentina",-54.8164785252,-68.3178414032,701.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
193666916,2023-12-09,427956,"Ushuaia, Tierra del Fuego Province, Argentina",-54.7972191495,-68.2697197907,158.0,Cathartes aura,Jote cabeza colorada,4756,Cathartiformes,Cathartidae,Cathartes,,Cathartes aura
193699582,2023-12-10,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7779297133,-68.3483320246,488.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
193699583,2023-12-10,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7786227437,-68.3478170405,244.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
193699584,2023-12-10,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7799097686,-68.3467870722,244.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
193699585,2023-12-10,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7779297133,-68.348503686,244.0,Spinus barbatus,Cabecitanegra austral,145321,Passeriformes,Fringillidae,Spinus,,Spinus barbatus
193699586,2023-12-10,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7790187557,-68.3481603632,244.0,Pyrope pyrope,Diucón,1289529,Passeriformes,Tyrannidae,Pyrope,,Pyrope pyrope
193699587,2023-12-10,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7785237401,-68.3493619928,244.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
193744964,2023-12-11,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7848417451,-68.2009864366,977.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
193744966,2023-12-11,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7832579017,-68.1989265,977.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
193744968,2023-12-11,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.78444579,-68.194806627,977.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
193744970,2023-12-11,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7182669019,-68.1446815049,977.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
193744971,2023-12-11,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7804860265,-68.2030463731,977.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
193744973,2023-12-11,2420610,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.7198491601,-68.1453681504,977.0,Spinus barbatus,Cabecitanegra austral,145321,Passeriformes,Fringillidae,Spinus,,Spinus barbatus
193744974,2023-12-11,2420610,"Tolhuin, Tierra del Fuego, Argentina",-54.596322197,-67.6763892686,977.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
193744975,2023-12-11,2420610,"Tolhuin, Tierra del Fuego, Argentina",-54.5996522928,-67.6517384558,1953.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
193744977,2023-12-11,2420610,"Tolhuin, Tierra del Fuego, Argentina",-54.5993211355,-67.6524442415,1953.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
193787598,2023-12-11,2835761,"Tierra del Fuego, Tierra del Fuego, AR",-54.8336616667,-68.562645,4.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
193839676,2023-12-12,6302928,"Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.7115807952,-68.1199104711,17.0,Tachycineta leucopyga,Golondrina patagónica,558526,Passeriformes,Hirundinidae,Tachycineta,,Tachycineta leucopyga
193839751,2023-12-12,6302928,"Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.7101467145,-68.1267759204,225.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
193839825,2023-12-12,6302928,"Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.6961918034,-68.1291751564,263.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
193867566,2023-12-12,6302928,"Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.6925838308,-68.1302389875,263.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
193871713,2023-12-12,6302928,"Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.6960257507,-68.1289404631,263.0,Muscisaxicola maclovianus,Dormilona cara negra,16156,Passeriformes,Tyrannidae,Muscisaxicola,,Muscisaxicola maclovianus
193885739,2023-12-13,3734816,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.8376662052,-68.5618150514,3.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
193885749,2023-12-13,3734816,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.8555017636,-68.5732070637,6.0,Caracara plancus plancus,Carancho,1290156,Falconiformes,Falconidae,Caracara,Caracara plancus plancus,Caracara plancus
193918403,2023-12-13,6302928,"Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.8360899799,-68.5634073615,294.0,Cygnus melancoryphus,Cisne cuello negro,72789,Anseriformes,Anatidae,Cygnus,,Cygnus melancoryphus
193918468,2023-12-13,6302928,"Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.8549635312,-68.5785296559,865.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
193918620,2023-12-13,6302928,"Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.8551235288,-68.5772810876,432.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
193918778,2023-12-13,6302928,"Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.8174477236,-68.4769369662,433.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
193919066,2023-12-13,6302928,Argentinien,-54.8545285044,-68.5015811026,238.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
193943005,2016-11-18,1657164,"Ushuaia, Tierra del Fuego, Argentina",-54.815064401,-68.3188852681,244.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
193998265,2014-01-08,7593463,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8061876049,-68.2977339317,200.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
194032390,2023-12-14,6302928,"Internationaler Flughafen Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentinien",-54.8177090961,-68.3163484186,1075.0,Calidris bairdii,Playerito unicolor,3851,Charadriiformes,Scolopacidae,Calidris,,Calidris bairdii
194037879,2023-12-15,6499578,"Ushuaia, Tierra del Fuego, Argentina",-54.8076061,-68.3080066,27.0,Elaenia albiceps,Fiofío silbón,16686,Passeriformes,Tyrannidae,Elaenia,,Elaenia albiceps
194065007,2023-12-14,6302928,"Ushuaia, AR-TF, AR",-54.8344368907,-68.3486847952,1790.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
194065047,2023-12-14,6302928,"Ushuaia, Provinz Tierra del Fuego, Argentinien",-54.8418454307,-68.3673707396,821.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
194066160,2023-12-14,6302928,"Ushuaia, Provinz Tierra del Fuego, Argentinien",-54.8408588623,-68.3699248731,913.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
194066384,2023-12-14,6302928,"Ushuaia, Provinz Tierra del Fuego, Argentinien",-54.8437974521,-68.3756094798,376.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
194068930,2023-12-15,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8182918795,-68.3204922198,61.0,Leistes loyca,Loica,793313,Passeriformes,Icteridae,Leistes,,Leistes loyca
194068932,2023-12-15,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.812631261,-68.3199075293,31.0,Daptrius albogularis,Matamico blanco,1432784,Falconiformes,Falconidae,Daptrius,,Daptrius albogularis
194068933,2023-12-15,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8106975152,-68.3140679999,61.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
194135708,2023-12-16,79395,"Ushuaia, AR-TF, AR",-54.8160171007,-68.3183565356,271.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
194135716,2023-12-16,79395,"Plaza General San Martin, Ushuaia, Tierra del Fuego, AR",-54.815639752,-68.3188298532,9.0,Gallinago magellanica,Becasina Patagónica,1286949,Charadriiformes,Scolopacidae,Gallinago,,Gallinago magellanica
194135737,2023-12-16,79395,"Ushuaia, AR-TF, AR",-54.815472155,-68.3191672716,59.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
194146335,2023-01-01,7470263,"Feuerland, Antártida e Islas del Atlántico Sur, Territorio Nacional de la Tierra del Fuego, AR",-54.6923466667,-68.1299528333,4.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
194234740,2023-12-17,7385671,"Ushuaia, AR-TF, AR",-54.8093278789,-68.3093486426,4.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
194234783,2023-12-17,7385671,"Ushuaia, AR-TF, AR",-54.809335341,-68.3093579805,4.0,Nycticorax nycticorax obscurus,Garza Bruja (obscurus),514019,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax obscurus,Nycticorax nycticorax
194240068,2023-12-17,1876268,"Ushuaia, AR-TF, AR",-54.76523364,-68.24049893,3.0,Geranoaetus melanoleucus,Águila mora,5422,Accipitriformes,Accipitridae,Geranoaetus,,Geranoaetus melanoleucus
194240098,2023-12-17,1876268,"Aeropuerto Internacional de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.7673647828,-68.2399329543,8.0,Cinclodes fuscus,Remolinera parda,11397,Passeriformes,Furnariidae,Cinclodes,,Cinclodes fuscus
194240118,2023-12-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.76938703,-68.24126346,5.0,Muscisaxicola flavinucha,Dormilona fraile,16160,Passeriformes,Tyrannidae,Muscisaxicola,,Muscisaxicola flavinucha
194240121,2023-12-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.7698676,-68.24097242,6.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
